access,associated_land,building_type,bu_number,summary,cat_chk,ceiling,chipped_stone,current_use,date,description,easting,eaves,elevation,entered_by,entered_date,exterior_plaster,floors,foundation,ground_stone,habitable,height,interior_plaster,intensive_survey_zone,levels,number_of_levels,length,locality,location,alterations,northing,occupied,openings,oral_information,owner,ownership,past_use,period_1100,period_1601,period_1701,period_1801,period_1851,period_1901,period_1951,plot_cadastral,plot_village,posi_chk,posi_number,pottery,recorded_by,recorded_date,roofs,seanal,sheet_map_1_5000,sheet_map_cadastral,sheet_plan_village,sia_number,sketch_chk,slag,source,special_features,stability,structure_name,structure_type,tile,title_deed_number,vegetation,village,walls,width
,Rough concrete wall level with church ground,Church,BU0089,"Church, Korakou. Stone construction with timber and tile roof, and timber eaves. Porch extends north, south and west. Inside, roof supported by arches. Dated to 1697.",0,n/a,None,Church,1697,"Similarities with Chapel of Agios Georgios. Modern slab platfrom. Porch extending on North, South and West of church. Supported by a portico. Columns appear weathered: curved arches on W side and pointed arches on N side. On S side, columns replaced by timber columns. Porch covered by curved tiles on interwoven bamboo canes. Apse is semi-circular with a concrete base and a concrete semi-dome. Timber support beams encircling the walls. Steps into church - modern slab. On N and S sides, there are 2 curved buttresses on each side. Edge-runner olive mill stone cut in half and both sides built into S wall. Main door surrounded by curved arch of limestone slabs. Rusty metal bell tower - 6m S of apse. Right of apse is a concrete platform with a hole at each corner (10/10/1979). Indoor: ceiling has pointed arches stretching across the width of the church supported on N and S walls. Pews against the N and S walls. Floor made of modern stone tiles (poss. early 20th century).Inscription (Gunnis 1936: 283): 'This Holy Church of the Apostle Luke was founded on the 27th September 1697 by the expenses of the priest Jakovos built by the hands of Constantine and Dimitri Gavriel'",490028.00,Timber,,EAS,30/7/2001 00:00:00,No,n/a,Stone,None,Yes,,n/a,,Single,,13.00,,To NE of Korakou village on a prominent hill,Porch timber replaced; roof renovated: tiles replaced. Stone platform added. Doors replaced.,3877721.00,Yes,5,Xenia Christodoulou: Key Custodian of Agios Loukas (lives next to the church).,,Greek Cypriot,Church,No,Yes,Yes,Yes,Yes,Yes,Yes,,,0,,Some,EAS,24/7/2001 00:00:00,"Timber, tile",0,,XXVIII-52,,,1,None,"1:50,000",Window above apse shaped like cross. Inscription in Byzantine script at top of main door,,Agios Loukas,Stone,Abundant,,"Cypress, eucalyptus",Korakou,"Stone, pottery, tile, concrete",6.00
,,Church,BU0090,"Church, Ayios Epiphanios. Rectangular structure of concrete harled walls, with timber and plywood ceiling and tile roof. Inscription over door. Metal bell tower. Floor modern marble slabs.",0,"Plywood(?), timber beams",None,Church,,"Rectangular plan. N side of church steps down into small concrete compound with bench. North door has inscription at top. Metal bell tower. Above apse wall is a cross. South of church - stone bounday garishly painted. Faint lines on apse wall. Inner wooden cover of apse window appears old. Akrotynon on either side of roof.Indoor: small inscription on S wall. Individual icon paintings hung on walls. White-painted pews facing apse. What looks like black-white prints on icon screen above Virgin Mary, Jesus Christ (on his right are SS Andronicos and Athanasia). Fourth print from left shows a soldier dressed in late medieval armour with helmet and sword beheading John the Baptist. In front of the screen are two tall candle holders (possibly weathered limestone?).",489092.00,No,,EAS,30/7/2001 00:00:00,No,modern marble flagstones,Concrete,None,Yes,2.50,Yes,Karkotis,Single,,10.00,,Corner of village,n/a,3880418.00,Yes,3,,,Greek Cypriot,Church,No,No,No,No,No,No,Yes,,,0,,None,EAS,24/7/2001 00:00:00,Tile,0,,XXVIII-36,,,1,None,"1:50,000","Icon of Agia Mavri, flanked by icons of St. Prodromos and Archangellos Michail.",,Agia Mavri,Concrete,Abundant,,Weeds,Ayios Epiphanios,Harled,4.50
On road,Village,Shrine,BU0118,"Shrine, Skouriotissa. Possibly former sentry box. Table inside has several icons of Christ and Virgin Mary.",0,chipboard,None,Shrine,,"Shrine in Skouriotissa Village- appears to be re-using a sentry box. A small blue cross on the chipboard gable, small table inside with lamp, candles. Several icons of Christ, 1 of the BVM, 1 of St George plus several more",488996.00,,,TWI,29/7/2002 00:00:00,camouflage paint,cement,cement,None,,,,Karkotis,Single,,,,At Junction of roads in Skouriotissa mining village,Change of use from a sentry box to a shrine is assumed by the form of the structure.,3883330.00,Yes,1 door way,Local informant said that this area belongs to the bishop again and had been rented to the mining company.,Church,Greek Cypriot,Sentry box,No,No,No,No,No,No,Yes,,,1,TP107,None,TJI,24/7/2002 00:00:00,"pitched, asbestos cement",0,28-XII,,,,0,Some,GPS,,IV,,,None,,"Near a gully, with tree of heaven, figs. Cypress lining road.",Skouriotissa,cement blocks,
on road,"alluvial fields - mine to E, foothills to W.",Village house,BU0119,"Village house, Skouriotissa. Mudbrick on stone foundations, with tiled roof.Painted white.",0,lathe and plaster,None,Abandoned,,"Village House in Group 2, mud brick on low stone socle - heavy cement render with decorative string courses or dado lines. Skillion roof, Italian tiles, lathe and plaster ceilings. House painted white with red barge boards, eaves and architraves. Associated with the house - retaining wall of slag to the East and beyond that a shared pit toilet. Electricity wires present, sink has a drain but no ev of running water. Some of the houses in this group have bars on the windows.",488980.00,timber,,TJI,2/7/2002 00:00:00,heavy cement render,cement,rubble masonry,None,Yes,,lime/cement plaster,Karkotis,Single,,8.90,,"Skouriotissa Mining Village - single dwelling in House Group 2, west side of main road north",Red brick used to enclose a verandah some time after original construction in mud brick.,3883361.00,No,"4 windows, 4 doors",,Cyprus Mines Co. now owned by the Bishopric,Other,dwelling,No,No,No,No,No,Yes,Yes,,,1,TP107,Some,TJI,23/7/2002 00:00:00,skillion with Italian tiles,0,28-XII,,,,1,Abundant,GPS,,IV,,,Abundant,,"palms, figs",Skouriotissa,"mud brick, some red brick",5.90
On road,"alluvial fields, mine to east",Village house,BU0120,"Village house, Skouriotissa. Mudbrick on stone foundations, with cane ceiling. Associated with BU119.",0,plaster,None,Abandoned,,Same as House Group 2 (BU119) except does not have decorative plaster and has a cane ceiling in the local style while BU119 has lathe and plaster.,489020.00,timber,,TJI,29/7/2002 00:00:00,lime/cement,cement,rubble masonry,None,,,lime/cement,Karkotis,Single,,8.85,,"Skouriotissa Mining Village, single village house in Group 3 - east of road to the north",,3883357.00,No,"5 windows, 4 doors",,"Church now, previously Cyprus Mines",Greek Cypriot,dwelling,No,No,No,No,No,Yes,Yes,,,1,TP107,Some,CAS,23/7/2002 00:00:00,Italian tiles,0,28-XII,,,,1,Abundant,GPS,,IV,,,Abundant,,"Grapes, figs",Skouriotissa,mud brick,6.28
on road to NW,"foothills rising to west, alluvial terraces and mine to east",Village house,BU0121,"Village house, Skouriotissa. Mudbrick with stone foundation. No roof extant. Outside covered in mud plaster; inside in lime plaster.",0,none,None,Abandoned,,"Single dwelling in House Group 1, a mud brick house on a low stone socle. Skillion roof not extant but some Italian tiles lying around (These have mostly been collected for re-use). Mud plaster on exterior walls with evidence of paint or whitewash. Interior has a lime plaster. House notably larger than Groups 2 and 3.",488830.00,none,225,TJI,29/7/2002 00:00:00,mud plaster,not seen,rubble masonry,None,No,3.45,lime plaster,Karkotis,Single,,10.62,,Single House in House Group 1 at Skouriotissa village (Cyprus Mines Co.),Re painting and re plastering has ocurred,3883261.00,No,"3 doors, 4 windows",,Church now but previously Cyprus Mines Co.,Greek Cypriot,Dwelling,No,No,No,No,No,Yes,Yes,,,1,TP107,Some,TJI,23/7/2002 00:00:00,none extant,0,28-XII,,,,0,Abundant,GPS,,III,,,Abundant,,"Cactus, figs, pine, eucalyptus",Skouriotissa,mud brick,6.26
on road,Village and agricultural land,Other,BU0122,"School, Skouriotissa. Rectangular two-room structure with rubble masonry foundations and cement floor. Mudbrick and redbrick walls. Pitched roof with wooden beams and slats, and wooden eaves. Roof corrugated iron.Currently used for farm storage.",0,pitched wood beams,Unclear,Farm storage,,"Rectangular building, 1 large room and 1 smaller room to right of entrances. 2 entrances on each side of 2 windows in middle. Pitched roof with wooden beams and slats.Building appears to be constructed over an older road way. This is indicated by surviving lines of cobbles running North from building and also running underneath building from the east. Some electric wiring obvious. Smaller room now used as a store and locked, may have been kitchen or office.",489074.00,wood,211,TJI,29/7/2002 00:00:00,white cement,cement,rubble masonry,Unclear,Yes,4.39,white cement,Karkotis,Single,,17.10,,Skouriotissa Mining Village,,3883207.00,Yes,large windows and doors,Local farmer informed us that this building was the school for the village.,"Church, previously Cyprus Mines",Greek Cypriot,School,No,No,No,No,No,Yes,Yes,,,1,TP107,Some,CAS,24/7/2002 00:00:00,corrugated iron,0,28-XII,,,,1,Abundant,GPS,,III,,School,Some,,"Cypress, pine, eucalypt",Skouriotissa,"mud brick, red brick",7.70
tarred road,on tributary of Drakos Argakin,Water mill,BU0123,"Water mill, Tembria. Site of former water mill, marked on the cadstral.",0,,,,,"On the south side of the road there is a cavity in the bedrock denoting where a penstock may have been. The indentation is roughly 1m wide. If of stone, it has been quarried away for there are no signs of any built stone. It may have been of a sloping 'koudouka' or wooden type trough-leat, lowering water from the channel along plot. No. 136. The mill house according to the cadastral was on the north side of the road, and is now overgrown with brambles so that it is completely obscured.",490143.00,,492,SEZ,30/7/2002 00:00:00,,,,,,,,,,,,Mesa Geitonia,On NW outskirts of 'Mesa Geitonia' & east of tarred road from Tembria to Kalliana. Near to houses of 'Ellinas',,3875780.00,,,From Mr. Savvas Protopapas of Tembria (Tel. 22 932230). The son of the original owner (Christos Papanikolaou) is now very old and lives in Tembria. He used to be a chanter (psaltis) in the church of Stavros of Tembria.,Christos Papanikola,,,No,No,No,No,No,No,No,,632.00,0,,,SEZ,15/7/2002 00:00:00,,0,,,Tembria III,,1,,GPS,cadastral plan shows the leat and penstock separated from mill house by road,,Mylos tou Papanikola,site of water mill,,,"brambles, fig",Tembria,,
"Main road, right at junction. On left before the road up to Stylianos Mill.",,Bridge,BU0124,"Bridge, Evrykhou. Small limestone construction with defined decorated keystone. Near BU0097",0,,Unclear,Bridge,,Small bridge with arches of limestone and defined keystone with decoration (see drawing). Bridge covers channel coming from Corn/Olive mill (see BU0097) leading into adjacent olive groves. Stone masonry well worked in bevelled style.,490748.00,,430,CAS,29/7/2002 00:00:00,,,Stone,Unclear,,,,,Single,,,,"Tembria-Evrykhou road, edge of Evrykhou.",,3877253.00,,,,,Unknown,Bridge,No,No,No,No,No,No,No,,,0,,Unclear,CAS,28/7/2002 00:00:00,,0,,,,,1,Unclear,GPS,Keystones in arches decorated with X marking.,V,,Bridge,Unclear,,Olive groves,Evrykhou,Limestone,
Road,"Game reserve, small garden plots",Shrine,BU0125,"Shrine, Katydhata. Modern metal shrine with several icons. Possibly associated with nearby ancient tombs.",0,,None,Shrine,,"Modern metal shrine with icons of St Panteleimon, Prophet Elijah, St Irini. Associated with (possible) ancient tombs.",488906.00,,256,TJI,29/7/2002 00:00:00,,,cement,None,,1.50,,Karkotis,Single,,0.25,Pikrosykia,"Beside road , west side of Karkotis Valley",,3882240.00,,1 door,,,Unknown,,No,No,No,No,No,No,Yes,,,1,TP092,Some,NFU,28/7/2002 00:00:00,galvanised iron,0,,,,,0,Some,GPS,Glass door (top) ? Below,V,,,None,,see NU,Katydhata,galvanised iron,0.50
Adjacent to dirt road on northern side of sealed road from Nikitari to Pano Koutraphas; road entry point is adjacent to 1950s concrete water fountain.,Wheat farm on northern side of abandoned village.,Water mill,BU0096,"Water mill, Pano Koutraphas. Construction is field stones and lime. Penstock is five-tiered, with partially extant millhouse at bottom. Three arches remain, but no roof. Wheelhouse extant, but no turbine present. Near demolished mosque.",0,None,Some,Abandoned,Not known,"A substantial water mill, probably of Turkish-Cypriot origin; located close to the site of a demolished mosque in the abandoned and destroyed village. Reasonably intact; five-tiered penstock with substantial mill room at base. Broken wheels 1.30m in diameter in corner of room; 'basin' lined with plaster and smooth stone set into floor; niches in southern wall measuring 25cm x 20cm x 15cm and 28cm x 18cm x 15cm; door aperture on northern side, also window above water outlet with timber lintel. Race length 11m, width of race 1.55m, size of top of penstock 4.25 x 3.65, diameter of water 'funnel' 1.75m, depth of water fall in penstock 5.70m. Turbine absent; well-formed arch at opening to turbine area. Race has overflow on eastern side operated by closing flow through race and opening side. Heavy water flow indicated by eroded area adjacent to race. Good access to this mill as a result of a lack of thick vegetation or trees.",499486.00,None,229,IJE,14/7/2003 00:00:00,Some,Stone paving,Field or river stone,Unclear,No,4.60,Some,,Multiple,2.00,14.90,,On outskirts of abandoned and ruinous Turkish village,,3883357.00,No,window and door,Nil,,Turkish Cypriot,Water mill,No,No,No,No,No,No,No,,71.00,1,TP140,Some,IJE,13/7/2003 00:00:00,Missing,0,28,,Pano Koutraphas,,0,None,,"Rectangular building (16.30 x 4.90 x 2.0) at base of penstock; four arches to carry roof, 'basin' 1.5 x .5 set into floor; fan-shaped entry point to race.",III,Not known,Water mill,Some,,wheat field,Pano Koutraphas,Field or river stone,4.50
,,Water mill,BU0097,"Water mill, Evrykhou. Stone foundations with mudbrick and redbrick additions. Corn mill, then Olive mill.",0,,Unclear,Abandoned;possibly used as warehouse.,,Mill house has stone foundations with mudbrick walls. There is no sign of a penstock at south end of millhouse. Channel runs NWS past mill house under bridge (see BU0124). Redbrick addition as SE end of mill house which may once have been part of the penstock. Mudbrick walls on N side have modern plaster covering and corrugated metal shutter as door. Small mudbrick structure to SE of mill.,490760.00,,428,CAS,29/7/2002 00:00:00,,,Stone,Unclear,No,,,,Multiple,,,,Right on junction coming from Tembria to Evrykhou - on corner of road going up to Stylianos Mill.,,3877244.00,No,,,,Unknown,"Corn Mill, then Olive Mill",No,No,No,No,No,No,No,,1085.00,0,,Unclear,SEZ,16/7/2002 00:00:00,,0,,,Evrikhou III,,0,,GPS,No visible sign of penstock,III,,,Unclear,,Brambles,Evrykhou,Mudbrick,
Access to plot of land from tarred village road,Eucalyptus hedge and citrus groves North and South east. Abandoned fields north and wouth west. Plots 190 and 191,Water mill,BU0098,"Water mill, Phlasou. Penstock, millrace, millhouse (demolished), and residence. Penstock is irregular coursed riverstones, residence has stone foundations with mudbrick walls. Roof is plastered bamboo cane with wooden eaves.",0,house: plastered bamboo cane,,abandoned,,"On village outskirts, and away from other dwellings. A two storey residence, a penstock and short leat survive, but millhouse which appears to have linked the two (as seen from the cadastral plan) does not.  See sketches for separate 2-storey residence.  The miller's residence is in plastered mudbrick, without any visible stone foundation. A loggia facing SW is located on the second floor facing south-west and is accessible by a wooden exterior staircase. The second floor of the millhouse is a later extension as can be seen by the pitched line of mudbricks showing where the original roof of the ground floor used to be.The ground floor is a square room with mudbrick walls, a buttress on the west side and small square windows high up. A narrow door with a domed lintel opens onto where the millhouse used to be while a larger door to its side has been blocked up with mudbricks. Only the loggia and the frame of the domed doorway is plastered. The penstock is four-tiered and executed in irregular coursed river boulders, with limestone chinking and with dressed limestone ashlar quoins on the corners of the penstock tiers. The steps of each tier are well pronounced and finished with an edgeing of irregular river boulders.  The rather short leat has been eroded under the foundations by the growth of a tree.",489800.00,"house:wood lined, 60cm overhang",296,SEZ,28/7/2002 00:00:00,house: lime on 2nd floor loggia. Penstock: farasani overlaid with cement,house: wood cemented over,house: mudbrick (visible). Penstock: irregular river boulders,,No,,house: gypsum,Karkotis,Multiple,,,Mylaria,"On west village outskirts, Mylaria locality, facing Ayios Epiphanios.",,3879951.00,No,house: urban typology,"Mr. Petro Evthimiades,  Linou mayor.",Gregoriou family  (of Grammer School),Greek Cypriot,mill and separate residence,No,No,No,No,No,No,No,,190.00,0,,,SEZ,16/7/2002 00:00:00,house: pitched with Ottoman tile,0,,,Kato Phlasou,,1,,GPS,"Good quality woodwork on mill house. Details that are usually found on wood in staircase, eaves wooden ceiling of upst. Loggia.",V,Mylaria (many small mills),penstock and house,,,"Bamboo, eucalyptus, brambles",Phlasou,house: mudbrick. Penstock: river boulders with limestone chinking and limestone quoins,
on road,"river, olives, orchards",Bridge,BU0126,"Bridge, Linou. Basalt cobble and sandstone construction. Ottoman and Colonial features. Bridge incorporates earlier, smaller structure.",1,,None,Bridge,,"Four arched stone bridge which incorporated a smaller, earlier bridge into a larger, later one. Phases of construction are evident. North and south facades show different construction. Basalt cobbles and sandstone blocks are used. Ottoman and colonial features.",489447.00,,291,TJI,31/7/2002 00:00:00,,,stone,None,,,,Karkotis,,,,Potamous,Ayios Epiphanios - Linou Road,"Many phases of construction - 1. Single pointed arch, 2. Arches added, 3. Doubled in width, 4. Parapet repaired",3880602.00,,,,,Other,Bridge,No,No,No,No,No,No,No,,,0,,None,TJI,10/7/2002 00:00:00,,0,,,,,1,Some,GPS,,,,,None,,"Reeds, eucalyptus",Linou,,
,"Village, forest, agricultural terraces",Village house,BU0127,"Village house, Ayios Theodhoros. Stone foundations, with basalt masonry and basalt and tile chinking. Building terraced into hillside.",0,,Unclear,abandoned,,Stone building remains - terraced into hill.  Walls about 58 cm thick.  Basalt masonry.  W. basalt and pottery chinking.  1 central dividing wall.  Looks like 1 phase of construction.,493373.00,,713,JJP,5/8/2002 00:00:00,,,rubble masonry,Unclear,No,2.35,,,Single,,6.10,Karterouni,South side of village,,3873321.00,No,2 doors,,,Unknown,dwelling,No,No,No,No,No,No,No,,,1,TP067,Some,TJI,30/7/2002 00:00:00,,0,,,,TS14,1,Unclear,,,III,,,Some,,"Brambles, thistles, grass - almonds, figs, pine around",Ayios Theodhoros,rubble masonry,6.70
"To the E of Agios Theodoros of Kourdhal Rd, 415m S of Agios Theodoros.","Villiage, Forest, Steep Agricultural Terraces.",Village house,BU0128,"Village house, Ayios Theodhoros. Single-storey structure of basalt, pottery and tile. No roof visible. Multiple rooms present.",0,none visible,Unclear,,,"Small single story house with only stone masonry surviving, room added to SE, no surviving roof or evidence of roof composition, 2 spaces of rooms, additional room constructed to the south.Construction made of basalt, pottery, tile.Fireplace located at SE wall of structure.  NE was used both as back wall structure and as retaining wall for slope. (Thus, sediment accumulation along back wall).",493346.00,,699,JJP,5/8/2002 00:00:00,no,none visible,"rubble, masonry",Unclear,No,1.70,no,,Single,0.00,7.85,Karterouni,"This structure is situated to the SW of structure 1, it is also 100m E of Agios Theodoros Kourdhal Rd.",Appears that small room was added later to the SE side of the structure.,3873333.00,No,"1 door, 1 window",,,Unknown,,No,No,No,No,No,No,No,,,1,TP067,Some,ERC,30/7/2002 00:00:00,none visible,0,,,,TS14,1,Unclear,GPS,,II,,,Some,,"Close to the pine forest/hawthorn, cistus, wild grasses, cereals",Ayios Theodhoros,"rubble, masonry",6.60
from Ayios Thedoros - Kourdhali east of the road,"village, forest, steep, agricultural terraces",Village house,BU0129,"Village house, Ayios Theodhoros. Two-storey structure with stairs and porch. Tile roof and reed ceiling. Basalt and tile construction.",0,reed,Unclear,,,"Small 2 storey house with porch and stairs up to porch, single level room added to west.  3 interior spaces/rooms, grape arbour towards north west and intact tile roof.  -construction with mostly basalt and pottery chinking",493360.00,no,700,CLT,4/8/2002 00:00:00,no,"earth, timber, concrete",rubble masonary,Unclear,No,3.53,no,,Multiple,2.00,7.10,Karterouni,The structure is situated at the east side of the village.  200m east of Ayios Thedoros - Spilio road.  4.5 km south of Ag. Theodoros,"The west room has been added, mud brick represents repair or later phase.",3873778.00,No,2 doors and 1 window,,,Unknown,,No,No,No,No,No,No,No,,,1,TP067,Some,ERC,30/7/2002 00:00:00,"italian tiles, CI",0,,,,TS14,1,Unclear,,,III,,,Some,,"close to the pine forest/hawthorn cystus, wild grass + cereal",Ayios Theodhoros,rubble masonary + mud brick,7.50
"to East of Agios Theodoros of Kourdhali road, 4.5km South of Agios Theodoros","village, forest, steep agricultural terraces.",Village house,BU0130,"Village house, Ayios Theodhoros.Two-room structure of rubble masonry. Evidence of fieplace.Oven built into wall. Reed ceiling.",1,reed,Unclear,,,"2 room structure with oven attached to the SE room, wooden beams and doors still present. No mud brick present. N structure has Italian tiles scuttered on the floor. One window and one door on N structure, windows in S room difficult to identify. Oven appears to be built into the wall in NE wall. Evidence of a fireplace and a ventilation window, 2 dwellings between 1 structure",493341.00,,700,ERC,30/7/2002 00:00:00,na,,rubble masonry,Unclear,No,1.88,na,,Single,,786.00,Karterouni,"the structure is situated to the West of the structure No 2, its also 100m East of Ag. Theodoros","NW room older occupation, represents older phase",3873390.00,No,"3 windows, 2 doors",,,Unknown,,No,No,No,No,No,No,No,,,1,TP067,Some,ERC,30/7/2002 00:00:00,italian tiles,0,,,,TS14,1,Unclear,GPS,,II,,,Some,,"close to the pine forest, hawthord, cystus, wild grasses, cereals",Ayios Theodhoros,rubble masonry,5.70
concrete path between houses,yard at side of house,Other,BU0132,"Hammam, Katydhata. Ruined and abandoned hammam with stone foundations and stone and limestone walls. Stone roof. Mudbrick structure at rear of building.",1,not known,Unclear,none,,"Abandoned and ruinous complex associated with a hamam. Collapsed mudbrick room on southern side 2.8m x 2.8m. This room has octagonal (?) ceiling timbers, hooks hanging from roof timbers and a tjivouri resting on top of the walls at the SW corner. Chicken coop at base of western wall. Collapsed stone-built room on western side. Stone-built oven, now partially collapsed, on western side of hamam, has dimensions of 2m diameter x 2m high.Hamam has stone dome on top with pottery vent, now partially closed with rag and earth.",489773.00,none,249,IJE,21/7/2003 00:00:00,yes,presumed stone,stone,Unclear,no,2.10,not known,Karkotis,Single,,3.90,,"village, close to school shown on 1926 village plan. Hamam not shown on this plan so is presumed post 1926 and probably pre-1951 but with some later additions.",Arch on western side infilled with presumed lining and other material at some date after construction. Associated buildings/structures are presumed later additions.,3882347.00,no,"entry door, now unusable",,,,Turkish bath/hamam,No,No,No,No,No,Yes,Yes,,251.00,0,,Some,IJE,20/7/2003 00:00:00,stone with stone dome,0,,,Katydhata,,0,Some,,One of the only two surviving hamams in the Survey area.,II,not known,Turkish bath/hamam,Some,,weeds and grass,Katydhata,stone with limestone quoins,2.90
on road,oliove groves,Shrine,BU0133,"Shrine, Evrykhou.Metal box sunk into concrete retaining wall. Multiple icons present. Concrete surround with handwritten inscriptions and cross.",0,,None,Shrine,,"Shrine built into concrete retaining wall. Metal box sunk into wall Icons of Christ, Panaya, St Nickolaos. Concrete surround with low relief cross and hand written inscription to Ayios Nickalaos. Cut tree trunk preserved in the wall next to the shrine and surrounded by offerings of wine bottles and ceramic vessels.",490167.00,,,TJI,1/8/2002 00:00:00,,,,None,,,,,,,,Pittidhes,On road juction in fields to w. of Evrychou,,3877928.00,,,,,Other,Shrine,No,No,No,No,No,No,No,,,0,,Some,TJI,28/7/2002 00:00:00,,0,,,,,0,None,GPS,,,,,Some,,Olives,Evrykhou,,
"Dirt road from millhouse of Shaban Bey mill, along diverted pathway from Asprallou-Linopsa weir","cultivated fileds, plots no. 169, 445.",Weir,BU0134,"Weir, Phlasou. Earth channel leading off to the west bank from the main river.",0,,,same,,"Earth canal (koftousa) leading off to the west bank from the main river bed. One single low tier visible. On cadastral and further north, there appears a substantial canal diverting water off from the river to the east and then re-joining and flowing back into the river, thus creating a little 'island' in the river, composed of plots 138 and 170 (Shabanbey locality). Needs further research.",489512.00,,313,SEZ,31/7/2002 00:00:00,,,,,,,,Karkotis,,,,,"Between Karidis and Shaban Bey localities, along Karkotis river. North and very close to 'Asprallou-Linopsa' weir","Black plastic water pipes re-direct flow from Roudkias canal to here, and for intensive irrigation, letting the river dry out in between Asprallou-Linopsa and Karidi weirs.",3879372.00,,,"Mr Petros Evthimiades, Linou mayor",communal,Greek Cypriot,same,No,Yes,No,No,No,No,No,,,0,,,SEZ,11/7/2002 00:00:00,,0,,,,,1,,GPS,,,Deimma Karidi,weir and water diversion channel,,,cultivated fields,Phlasou,Earth channel,
beside tarred road,cultivated fileds,Water channel,BU0135,"Water cistern, Phlasou. Low square structure constructed of six rows of ashlar masonry.",0,,,,,"Low stone square water tank in 6 rows of dressed ashlar with square protruding buttresses at the corners. Probably built during colonial period but copies water tanks built during Venetian times (?) located in other parts of the island eg. Potamia, Nicosia district, and having to do with sugar plantations. (see Inventory .Potamia Manor.S. Zesimou 1996). According to colonial title deed, the owners  were allowed two 'massouria' of water from this water tank, as well as rights to undergroundwater from  'laoumia' or chains of wells present in the same field bu not indicated on the Cadasral. See report of interview",489800.00,,,SEZ,31/7/2002 00:00:00,no plaster,,Dressed ashlar,,No,1.37,lime,Karkotis,Single,,7.30,,"Kato Phlasou, in field named  as 'Krommidos' by wife of owner",,3879951.00,No,no openings,"From wife of Mr. Solonas Hadjidemitriou, Mrs. Evroulla. She showed title deeds to this tank, from Colonial times.",Solonas Hadjidemitriou,Greek Cypriot,,No,No,No,No,No,Yes,No,,378.00,0,,,ERC,10/7/2002 00:00:00,,0,,,Kato Phlasou II,,1,,,Communal Phlasou water tank built to provide drinking water to the village,II,,water tank,,,grainfield,Phlasou,Dressed ashlar,7.30
"Road through Evrychou, take signed road to Morphou Bishopric.",,Church,BU0136,"Church, Evrykhou. Single nave stone  structure;  stone walls with chinking, timber and tile roof and timber eaves. Dated to 15th century.",0,,None,,15th centuary onwards.,"Single naved, no dome, plain apse in sanctary. Double recess on N side of sanctuary. Simple shef roof. Extention on Eastern half of north wall is very prominent from the outside. Three fragments of possibly medieval column capitals are located outside the N. wall. A modern cemetery surrounds the church.",490560.00,Timber.,510,TNF,2/8/2003 00:00:00,plaster,tile,,None,Yes,7.00,Plaster,,Multiple,,17.00,Ayios Kyriakos,Small spur on E\side of valley overlooking Korakou.,New roof. Pared surrounding walkway. Mostly newly plastered on inside.,3878010.00,,6,,,,,No,No,No,No,No,No,No,,,0,,Some,JMC,27/7/2003 00:00:00,Timber and tile.,0,,,,,1,None,GPS,Arched extention on N wall with plastered brick sarcophagus with spuare opening 50cm across. Plastered inside.Extension framed by surviving painted plaster panel.,,,,Abundant,,Eucalyptus and Cypress trees.,Evrykhou,Stone and chinking,5.00
Village street.,,Church,BU0137,"Church, Katydhata. Simple concrete structure with tile floors, tile roof and timber eaves. Structure built into hillslope.",0,Presumed,None,CX,,A very small plain church with blue doors and a blue cross above the western door. Built into hillslope. Bell on concrete pole at SW corner.,43973.00,Timber,,TNF,2/8/2003 00:00:00,Cement render,Tile,Concrete,None,Yes,3.00,Not seen,Karkotis,Single,,10.50,,Near edge of village on western side.,Later cement rendering to the exterior wall surfaces.,3882089.00,Yes,Front and side doors,,,Greek Cypriot,CX,No,No,No,No,No,Yes,No,,167.00,0,,None,AJG,28/7/2003 00:00:00,Tile,0,,,Katydhata,,0,None,GPS,Very small church.,V,Ayia Paraskevi,CX,None,,Surrounded by concrete and earth.,Katydhata,Concrete,4.20
Village streets.,,Church,BU0138,"Church, Katydhata. Stone foundations, limestone with plaster panel walls. Tile roof. Belltower of limestone construction. Dated to 1870.",0,Yes,None,CX,1870,"Late 19th century Greek Orthodox church (1870) of worked limestone construction with bell tower in limestone, decorated at the top with cornices and acroteria. Side walls of church have arched panels infilled with plaster. Apparent re-use of early carved stone pieces, possibly from previous church, Church of St Joihn the Evangelist. These are on south side, above the two doors and window. Also one above western  door. Fence around concrete slab which surrounds church.",489842.00,None,235,TNF,2/8/2003 00:00:00,Yes,being redone in marble.,Stone,None,yes,9.00,,Karkotis,Single,,15.80,,In centre of village,New floor (marble) about to be installed.,3882272.00,yes,7,,Greek Orthodox Church,Greek Cypriot,CX,No,No,No,No,Yes,No,No,,149.00,0,,Some,AJG,28/7/2003 00:00:00,tile,0,,,Katydhata,,0,None,GPS,"Recycling of stone carvings (5 on S side), possibly from previous church. Decorated limestone bell - lower with acroterion (8) in a different coloured stone. Inscription above door on S side.",V,Ayios loannis o Theologos.,CX,Some,,Concrete surrounding church.,Katydhata,Limestone with plaster panels.,8.00
